TIMESTAMP,U_[R350-B],V_[R350-B],W_[R350-B],T_SONIC_[R350-B],SA_DIAG_TYPE_[R350-B],SA_DIAG_VAL_[R350-B],INC_XY_[R350-B],DATA_SIZE_[IRGA75-A],STATUS_CODE_[IRGA75-A],GA_DIAG_CODE_[IRGA75-A],AGC_[IRGA75-A],H2O_CONC_[IRGA75-A],CO2_CONC_[IRGA75-A],T_BOX_[IRGA75-A],PRESS_BOX_[IRGA75-A],COOLER_V_[IRGA75-A],DATA_SIZE_[QCL-C2],STATUS_CODE_[QCL-C2],CH4_DRY_[QCL-C2],EMPTY_1_[QCL-C2],EMPTY_2_[QCL-C2],H2O_DRY_[QCL-C2],T_CELL_[QCL-C2],PRESS_CELL_[QCL-C2],STATUS_WORD_[QCL-C2],VICI_[QCL-C2],index,U_[R350-B]_TURB,V_[R350-B]_TURB,W_[R350-B]_TURB,CH4_DRY_[QCL-C2]_TURB
08:07.100,-0.21278938297406855,-0.16320176267095574,-0.7447150547230789,287.9735587925883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.99476628905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.100,-0.21278938297406855,-0.16320176267095574,-0.7763520676061622,-0.5233710950104253
08:07.150,-0.04324226643396771,0.13559459479897246,-0.4344290067824302,287.5879685332267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9956169157197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.150,-0.04324226643396771,0.13559459479897246,-0.4503700256828228,-0.43830842803079473
08:07.200,0.015454809769765135,-0.06313357810855119,-0.3466514969097456,288.63153640894006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9959585747322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.200,0.015454809769765135,-0.06313357810855119,-0.3766493430083963,-0.40414252677556145
08:07.250,-0.005180130186766415,0.12694301310205452,-0.4235137264654375,287.7875428671525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9941964482146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.250,-0.005180130186766415,0.12694301310205452,-0.3636510345416789,-0.580355178550505
08:07.300,0.2210832586342979,-0.03339080647916944,-0.5450071908784012,287.8729658117636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9930569067772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.300,0.2210832586342979,-0.03339080647916944,-0.5196535695787159,-0.6943093222784572
08:07.350,-0.15420956778050784,-0.020135164311344017,-0.743829639466395,288.0675617565284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9915892332535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.350,-0.15420956778050784,-0.020135164311344017,-0.7291802734344133,-0.8410766746431426
08:07.400,-0.030468478378760423,0.034949971582030046,-0.6806644000296512,287.51341158324294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9961607888024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.400,-0.030468478378760423,0.034949971582030046,-0.6354283238188922,-0.3839211197653942
08:07.450,0.1670356510336714,0.09048286573941866,-0.22809033485645447,289.0661613909138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9972377529054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.450,0.1670356510336714,0.09048286573941866,-0.26928355239048124,-0.2762247094501461
08:07.500,0.06508040903244769,0.21785149890245148,-0.5886122318934154,287.5485510286326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9974668881475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.500,0.06508040903244769,0.21785149890245148,-0.5969257129200163,-0.2533111852441554
08:07.550,-0.1094277740596915,-0.040139498740622746,-0.5256023199866627,287.69070885945195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9943640713516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.550,-0.1094277740596915,-0.040139498740622746,-0.4710697540465703,-0.5635928648405687
08:07.600,-0.2215090573077111,-0.01667838292472144,-0.7063808565098038,288.6163367812678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9917766836857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.600,-0.2215090573077111,-0.01667838292472144,-0.7141434609291132,-0.8223316314427448
08:07.650,-0.039280453690698956,-0.08948608131330157,-0.4804406891435553,288.07425797153286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9965903952793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.650,-0.039280453690698956,-0.08948608131330157,-0.43046437320973346,-0.34096047207162455
08:07.700,-0.10116760666113878,-0.08338048643226036,-0.6057870739977145,288.28030491197825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9975136007179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.700,-0.10116760666113878,-0.08338048643226036,-0.5875942629930523,-0.24863992821060274
08:07.750,-0.04449565239310746,-0.01996711808841109,-0.2754764218791825,287.85991132691976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.993644511902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.750,-0.04449565239310746,-0.01996711808841109,-0.2845016275424188,-0.635548809810346
08:07.800,0.2287353250165398,0.10011559482132071,-0.2831979350554183,288.1193528550313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.993073679406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.800,0.2287353250165398,0.10011559482132071,-0.33643208412298076,-0.6926320593941351
08:07.850,-0.10125688340270247,-0.05674643626108833,-0.5131255082755827,288.3302224804426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9914598445253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.850,-0.10125688340270247,-0.05674643626108833,-0.587099570284354,-0.8540155474670137
08:07.900,-0.06468180633574638,0.09873558897405549,-0.48174399766574355,288.3298553543755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9947318789532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.900,-0.06468180633574638,0.09873558897405549,-0.5096243860338501,-0.5268121046901898
08:07.950,0.09135590414836914,-0.03799832692364895,-0.6356275428738589,288.07513643062515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9947831776458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:07.950,0.09135590414836914,-0.03799832692364895,-0.5903700908465932,-0.5216822354251602
08:08.000,0.029434152345708522,0.11086928138770968,-0.7817965578985836,288.1209033751536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9966206428373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.000,0.029434152345708522,0.11086928138770968,-0.7594148974565762,-0.33793571625625035
08:08.050,0.14987870813861148,-0.24665615695783114,-0.548784490187368,287.18804029033896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9966584751032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.050,0.14987870813861148,-0.24665615695783114,-0.6419288703865553,-0.3341524896706818
08:08.100,0.081867688659863,-0.06337310343349267,-0.5235656871190167,287.99199306328666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9919791294528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.100,0.081867688659863,-0.06337310343349267,-0.4252447773999633,-0.8020870547184319
08:08.150,-0.06901773408414973,0.10174870898559221,-0.4730907701419295,288.93060311981054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9970103993983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.150,-0.06901773408414973,0.10174870898559221,-0.3938254131960671,-0.29896006016646737
08:08.200,0.051470588692034525,0.04604799332416199,-0.37951790206452884,287.5834816906172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.992990064089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.200,0.051470588692034525,0.04604799332416199,-0.4227039455144771,-0.7009935910887176
08:08.250,0.011641864156157455,-0.012565580775895016,-0.5274536469330473,287.60260487032207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9927585348223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.250,0.011641864156157455,-0.012565580775895016,-0.5058498728859088,-0.7241465177755142
08:08.300,-0.17600590456061596,0.031053545307644183,-0.18864109402882973,287.4228269694756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9927848712398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.300,-0.17600590456061596,0.031053545307644183,-0.25154001887773525,-0.721512876031906
08:08.350,0.2162057951981341,0.04571098680967014,-0.4591630639811703,288.17717558677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9952703540562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.350,0.2162057951981341,0.04571098680967014,-0.4176626325897882,-0.47296459438797533
08:08.400,-0.106012806360155,-0.003599936561840109,-0.2876834037886946,288.28260284702725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9948706773457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.400,-0.106012806360155,-0.003599936561840109,-0.2815131971318102,-0.512932265437582
08:08.450,-0.010758990084572054,-0.029834717159804958,-0.7280879702082611,286.3466006770336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9962174154161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.450,-0.010758990084572054,-0.029834717159804958,-0.7682953135777799,-0.37825845838081723
08:08.500,-0.04719485672619473,0.09223120101667481,-1.2197977281621375,288.240192088759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.993470987947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.500,-0.04719485672619473,0.09223120101667481,-1.188988547511141,-0.652901205308767
08:08.550,0.011678942352871473,0.08738272722248253,-0.3874095484025489,287.9983196050567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9979559818823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.550,0.011678942352871473,0.08738272722248253,-0.33831990062023176,-0.20440181177429007
08:08.600,0.019305845743550137,0.10482194976654408,-0.748173076175678,288.34058848374536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9956451354315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.600,0.019305845743550137,0.10482194976654408,-0.6702097521321992,-0.43548645686064524
08:08.650,0.05785950931791835,0.21123009357147926,-0.45278184020391893,287.65608067041387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.998129897758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.650,0.05785950931791835,0.21123009357147926,-0.41754587535783333,-0.1870102242024143
08:08.700,-0.04757010464833414,0.03155547048228035,-0.36969160092587944,288.1303547680315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9934100690523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.700,-0.04757010464833414,0.03155547048228035,-0.42490372191562337,-0.6589930947656888
08:08.750,0.10821886567708361,0.21261121425109641,-0.023556023569872252,288.37773584713307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9876337440587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.750,0.10821886567708361,0.21261121425109641,-0.036073270110167144,-1.2366255941394195
08:08.800,-0.06789355619368394,0.16118755229194365,-0.19679086002947976,288.2314417377539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9971658480972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.800,-0.06789355619368394,0.16118755229194365,-0.26227424237562846,-0.28341519028392376
08:08.850,-0.05317612972702246,0.16523359307772678,-0.277385808801834,288.72650885619123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9926254791958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.850,-0.05317612972702246,0.16523359307772678,-0.2974841273020804,-0.737452080412532
08:08.900,-0.17200647827659332,0.0490496604511544,-0.13702365752095114,288.9838520853573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9977986578822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.900,-0.17200647827659332,0.0490496604511544,-0.15131376394760362,-0.2201342117909221
08:08.950,0.022993521846514965,0.10020716350803963,-0.2817147172791072,288.32090384103424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.99521249249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:08.950,0.022993521846514965,0.10020716350803963,-0.2327540094586788,-0.4787507509851013
08:09.000,0.15199447805400923,0.17058093769530294,-0.4403019729367227,287.6082845833561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9993366016902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.000,0.15199447805400923,0.17058093769530294,-0.38542802474392657,-0.06633983098175261
08:09.050,-0.024808880442510586,-0.10663742328170525,-0.03889843236816613,287.21173012405694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9966740434793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.050,-0.024808880442510586,-0.10663742328170525,-0.06674650287516204,-0.3325956520720639
08:09.100,0.17649699944600503,-0.002606472519548493,-0.5574460565909536,288.4276242805891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9959255442927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.100,0.17649699944600503,-0.002606472519548493,-0.48986342306714337,-0.40744557072828447
08:09.150,-0.10902040950520933,0.028737175812760286,-0.14047117365458336,287.21716891531605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0015374091997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.150,-0.10902040950520933,0.028737175812760286,-0.18987127036846865,0.15374091996148612
08:09.200,-0.13576905351393023,0.12141334983232926,-0.53726033418755,287.8957952320656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9984020773088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.200,-0.13576905351393023,0.12141334983232926,-0.5503907958781208,-0.15979226911642094
08:09.250,0.13885469733618805,0.07313876198354911,-0.12878129576074668,287.79431969276743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9962478505045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.250,0.13885469733618805,0.07313876198354911,-0.1862064783665809,-0.3752149495434255
08:09.300,-0.016912570384262665,0.09340226164885133,-0.1875522244417696,287.77867942673595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9986182035695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.300,-0.016912570384262665,0.09340226164885133,-0.17429171742796276,-0.13817964305131225
08:09.350,-0.09742109705558383,0.051720365115229795,0.08594631855081508,287.74253366732376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9967710334097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.350,-0.09742109705558383,0.051720365115229795,0.13671704706555007,-0.3228966590267044
08:09.400,0.026284143299597384,0.028564581083946713,-0.4422215090789421,287.6683341171987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9972828263362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.400,0.026284143299597384,0.028564581083946713,-0.49705705503069286,-0.27171736637030813
08:09.450,0.03326172053441546,-0.15835558073360645,-0.2877830684997437,288.71245707922617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9946772608273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.450,0.03326172053441546,-0.15835558073360645,-0.2895463952934121,-0.5322739172611167
08:09.500,0.09452420937245566,-0.04207537643064398,0.00343299139775023,288.41979337998094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.001442362544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.500,0.09452420937245566,-0.04207537643064398,0.01002798812734515,0.14423625438959206
08:09.550,-0.033089645166259986,0.08906708297919202,0.002487159358715685,287.73894011913103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9968212034241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.550,-0.033089645166259986,0.08906708297919202,-0.07243210174014185,-0.3178796575801025
08:09.600,-0.13560843194348413,0.003366290496745507,0.07314684152027649,287.9937456971815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0021765321524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.600,-0.13560843194348413,0.003366290496745507,-0.08828393331492158,0.21765321523292563
08:09.650,-0.027352455565922924,-0.1479660414471851,-0.4002304406475321,287.53769541681544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.995462247218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.650,-0.027352455565922924,-0.1479660414471851,-0.30029876128998007,-0.45377527819494845
08:09.700,-0.0019684774911658434,-0.04910006633548937,-0.23410610000020102,287.3818019797754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9978967749403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.700,-0.0019684774911658434,-0.04910006633548937,-0.21185432691112735,-0.21032250597882976
08:09.750,0.11264182816871156,0.20204085220450754,0.150552231018307,288.0905240079272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9996729244851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.750,0.11264182816871156,0.20204085220450754,0.17079096912452252,-0.03270755149537177
08:09.800,-0.1508500832711493,-0.1465889903364119,-0.13977458251639324,288.2479084233364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.998387295357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.800,-0.1508500832711493,-0.1465889903364119,-0.07296845553292922,-0.16127046431309672
08:09.850,-0.03765371026930645,-0.2256649157421832,0.05354656519502196,288.16869580045784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9994569001049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.850,-0.03765371026930645,-0.2256649157421832,0.02801778256963975,-0.0543099895207962
08:09.900,0.029334424496626373,0.11388244086363518,-0.09360423078790867,287.3941193680675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9963129684518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.900,0.029334424496626373,0.11388244086363518,-0.05443292551995653,-0.36870315482519406
08:09.950,0.15455173649956389,-0.012147367426339354,-0.2728693278903324,288.0197945264161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9943839997648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:09.950,0.15455173649956389,-0.012147367426339354,-0.25232248258899914,-0.5616000235168115
08:10.000,-0.06689409556487441,0.057810899459081515,0.14581339423002826,287.4871968720022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0004712107095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.000,-0.06689409556487441,0.057810899459081515,0.1867620852149827,0.04712107095590591
08:10.050,-0.0813404953539078,0.08890969700221842,0.10220881781927663,287.6691972983639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.998795314946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.050,-0.0813404953539078,0.08890969700221842,0.11635185644556886,-0.12046850540210653
08:10.100,0.06650180392130302,-0.12972616141253288,0.3952856656511266,287.46650309628194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.998663404095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.100,0.06650180392130302,-0.12972616141253288,0.4925226272380937,-0.13365959050113033
08:10.150,-0.22771755399505256,0.08994445788846972,-0.2386637884362051,288.2103961659946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9996821509696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.150,-0.22771755399505256,0.08994445788846972,-0.156062119270859,-0.03178490304615367
08:10.200,-0.056662568870875875,-0.20917459318075426,0.11813551131213876,287.78693742147186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9963403809088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.200,-0.056662568870875875,-0.20917459318075426,0.22718120102226308,-0.36596190911823945
08:10.250,0.05906694736712022,0.03404086566835451,-0.1780594083373147,288.41599960809594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.001802462506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.250,0.05906694736712022,0.03404086566835451,-0.18409156068730434,0.18024625060230023
08:10.300,0.035273658593897715,0.08089273035905288,0.20260827936858855,288.0668039136314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0044153275942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.300,0.035273658593897715,0.08089273035905288,0.12515997082748015,0.4415327594120848
08:10.350,0.02021908018528136,0.015094432485490104,0.33199815211012573,288.6889294483159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0067657301329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.350,0.02021908018528136,0.015094432485490104,0.30437293851090036,0.6765730132823159
08:10.400,-0.1640151046629057,-0.12941326909714632,-0.27475047163635735,286.60647437834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.999326616718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.400,-0.1640151046629057,-0.12941326909714632,-0.29008207963685245,-0.06733832819539257
08:10.450,-0.12752310891167387,-0.0002880025787422164,0.08834324110804301,288.1240267146992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0049856553621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.450,-0.12752310891167387,-0.0002880025787422164,0.09850905817130441,0.49856553621829297
08:10.500,0.13426708246002145,0.16272852240006164,0.05442717916445334,288.79915012101276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9980502055107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.500,0.13426708246002145,0.16272852240006164,0.0418665503789549,-0.1949794489262261
08:10.550,-0.00943821829446842,0.055060506799883585,0.04318748591323612,288.321194297948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.001157987981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.550,-0.00943821829446842,0.055060506799883585,0.028977500463620576,0.11579879810932694
08:10.600,-0.02184648011620808,-0.05949201641416785,0.23654767869147703,288.70956321805244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0014603349855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.600,-0.02184648011620808,-0.05949201641416785,0.2611048067942032,0.14603349855659137
08:10.650,-0.07895763280358832,-0.0020666913103600548,0.3597293594998027,287.6488838589011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.9990164119592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.650,-0.07895763280358832,-0.0020666913103600548,0.42271108660192314,-0.09835880408649211
08:10.700,0.0018514172469703306,0.09645075314585984,0.25843797413285624,288.0727180472557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0039205794803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.700,0.0018514172469703306,0.09645075314585984,0.18623390273671314,0.39205794803188865
08:10.750,-0.04883653779245929,0.15706488707666202,0.19825758770512775,287.9469919332627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0017797799817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.750,-0.04883653779245929,0.15706488707666202,0.2680925353817796,0.1779779981711804
08:10.800,0.08569238186459037,-0.17632589511423685,0.20159500279933898,287.59132732748526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0024248541436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:10.800,0.08569238186459037,-0.17632589511423685,0.2637385876627038,0.24248541436091522
